"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.SENTENCE","Answer.relation.label","Approve","Reject"
"34R0BODSP1012F2QF7JQNDL5TKAE5U","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:16:50 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:16:50 PST 2019","","","3CFJTT4SXTRVS8GPPMTGUWTHJHM7I8","A2LV5432PV1S39","Approved","Wed Dec 11 17:58:39 PST 2019","Wed Dec 11 18:04:20 PST 2019","Mon Dec 16 18:04:20 PST 2019","Thu Dec 12 03:21:51 PST 2019","","","341","96% (599/624)","96% (599/624)","0% (0/0)","More important<span>&#44;</span> <b>Col5a2</b> haploinsufficiency markedly increased the incidence and severity of abdominal <b>aortic aneurysms</b><span>&#44;</span> and caused aortic arch ruptures and dissections<span>&#44;</span> indicating that α2(V) chain deficits may play roles in these pathologies in humans","Yes, they share a direct/explicit relation in the sentence."
"3HUR21WDDUQ8A33RLEEFMZ454VPXY2","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:17:23 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:17:23 PST 2019","","","30BUDKLTXDW4PZ0K5AOSBXHT1Q35EI","A3GUJ6JD25FX7O","Approved","Sat Dec 14 19:14:07 PST 2019","Sat Dec 14 19:14:15 PST 2019","Thu Dec 19 19:14:15 PST 2019","Wed Dec 18 01:46:03 PST 2019","","","8","100% (2328/2328)","100% (2328/2328)","0% (0/0)","These include other keratin genes for monilethrix<span>&#44;</span> the HR gene for atrichia congenita<span>&#44;</span> the genes CDSN<span>&#44;</span> <b>APCDD1</b> and SNRPE for the autosomal dominant form of hypotrichosis simplex<span>&#44;</span> and the genes DSG4<span>&#44;</span> LIPH and LPAR6 for the <b>autosomal recessive</b> forms of hypotrichosis as well as U2HR for hypotrichosis type Marie Unna.","No, they are separate entities with no correlation in the sentence."
"32TZXEA1OLLKMV4EPE51B1WX4FB41W","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:16:47 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:16:47 PST 2019","","","34Z02EIMISE7JBWGYZ7BTOL3M6WT0J","A3OKWRLKLYVH4F","Approved","Tue Dec 10 16:55:09 PST 2019","Tue Dec 10 16:55:58 PST 2019","Sun Dec 15 16:55:58 PST 2019","Thu Dec 12 03:26:06 PST 2019","","","49","100% (21/21)","100% (21/21)","0% (0/0)","We show that the <b>miR</b>-106b-25 cluster upregulates NOTCH1 in multiple breast <b>cancer</b> cell lines<span>&#44;</span> representing both estrogen receptor (ER+) and triple negative breast cancer (TNBC) through direct repression of the E3 ubiquitin ligase<span>&#44;</span> NEDD4L.","No, they are separate entities with no correlation in the sentence."
"3JMNNNO3B153KI5UIOBYBCPTGENW2Q","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:16:50 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:16:50 PST 2019","","","30ZX6P7VF8WK1I3P1SXLA6R9M6WJ24","A2S75O867RJG0I","Approved","Fri Dec 13 10:04:59 PST 2019","Fri Dec 13 10:05:04 PST 2019","Wed Dec 18 10:05:04 PST 2019","Wed Dec 18 01:46:04 PST 2019","","","5","100% (3841/3841)","100% (3841/3841)","0% (0/0)","Mutations in eight of them (PDSS1<span>&#44;</span> PDSS2<span>&#44;</span> COQ2<span>&#44;</span> COQ4<span>&#44;</span> COQ6<span>&#44;</span> ADCK3<span>&#44;</span> ADCK4<span>&#44;</span> and <b>COQ9</b>) cause primary CoQ(10) deficiency<span>&#44;</span> a <b>heterogeneous</b> group of disorders with variable age of onset (from birth to the seventh decade) and associated clinical phenotypes<span>&#44;</span> ranging from a fatal multisystem disease to isolated steroid resistant nephrotic syndrome (SRNS) or isolated central nervous system disease.","Yes, they share a direct/explicit relation in the sentence."
"335VBRURDJ1K3242IXW7ZTQ7FGT9EG","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:16:50 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:16:50 PST 2019","","","308XBLVESI5VNJMYSQZ5DQG4PPUBR8","A33TFZWRGY3ASF","Approved","Tue Dec 10 16:26:26 PST 2019","Tue Dec 10 16:26:34 PST 2019","Sun Dec 15 16:26:34 PST 2019","Thu Dec 12 03:21:53 PST 2019","","","8","100% (1617/1617)","100% (1617/1617)","0% (0/0)","In terms of prognostic features<span>&#44;</span> a survival analysis revealed that the high <b>GBE1</b> and HK2 expression group exhibited poorer survival in <b>lung adenocarcinoma</b> patients.","No, they are separate entities with no correlation in the sentence."
"31J7RYECZLRGK3BZV64IXIY8Q16L16","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:17:23 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:17:23 PST 2019","","","30X31N5D63R25OHJ11ZE8P1UUXJAS4","A33TFZWRGY3ASF","Approved","Sun Dec 15 05:34:18 PST 2019","Sun Dec 15 05:34:27 PST 2019","Fri Dec 20 05:34:27 PST 2019","Wed Dec 18 01:47:55 PST 2019","","","9","100% (1617/1617)","100% (1617/1617)","0% (0/0)","This essential role of CIB2 in mechanotransduction and cell survival that<span>&#44;</span> we show<span>&#44;</span> is restricted to the cochlea<span>&#44;</span> probably accounts for the presence in <i>CIB2</i><sup>-/-</sup> <b>mice</b> and <i>CIB2</i> patients<span>&#44;</span> unlike in Usher syndrome<span>&#44;</span> of isolated <b>hearing loss</b> without balance and vision deficits","The entities seem to be illy marked, or something is wrong with the entities/sentence."
"3R6RZGK0XFDG6EYWLZDXYE7KOKGVYW","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:16:48 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:16:48 PST 2019","","","31T4R4OBOSH4F5UPXCXUJTVM6KEC73","A3GUJ6JD25FX7O","Approved","Thu Dec 12 03:35:24 PST 2019","Thu Dec 12 03:35:33 PST 2019","Tue Dec 17 03:35:33 PST 2019","Fri Dec 13 02:11:13 PST 2019","","","9","100% (2328/2328)","100% (2328/2328)","0% (0/0)","Global-genome nucleotide excision repair (GG-<b>NER</b>) prevents ultraviolet (UV) light-induced skin <b>cancer</b> by removing mutagenic cyclobutane pyrimidine dimers (CPDs).","No, they are separate entities with no correlation in the sentence."
"3ZURAPD288OUKB139V1K25TOT5K1FH","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:16:48 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:16:48 PST 2019","","","320DUZ38G7NAGCBW07IACALAVTOJGH","A1NYV6LPHCYADS","Approved","Wed Dec 11 03:42:19 PST 2019","Wed Dec 11 03:45:11 PST 2019","Mon Dec 16 03:45:11 PST 2019","Thu Dec 12 03:21:53 PST 2019","","","172","100% (934/934)","100% (934/934)","0% (0/0)","We identify ZC3H14 mRNA transcripts in the human <b>central</b> nervous system<span>&#44;</span> and we <b>find</b> that rodent ZC3H14 protein is expressed in hippocampal neurons and colocalizes with poly(A) RNA in neuronal cell bodies.","The entities seem to be illy marked, or something is wrong with the entities/sentence."
"3HKIF5DF6YYING0TOSMVZWBJSW89GX","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:16:50 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:16:50 PST 2019","","","308XBLVESI5VNJMYSQZ5DQG4QIRRB8","A3GUJ6JD25FX7O","Approved","Thu Dec 12 20:50:33 PST 2019","Thu Dec 12 20:50:42 PST 2019","Tue Dec 17 20:50:42 PST 2019","Fri Dec 13 02:15:01 PST 2019","","","9","100% (2328/2328)","100% (2328/2328)","0% (0/0)","In Mfrprd6 eyes<span>&#44;</span> a significant 1.5- to 2.0-fold decrease was observed among transcripts of genes linked to <b>retinal degeneration</b><span>&#44;</span> including those involved in visual cycle (Rpe65<span>&#44;</span> Lrat<span>&#44;</span> <b>Rgr</b>)<span>&#44;</span> phototransduction (Pde6a<span>&#44;</span> Guca1b<span>&#44;</span> Rgs9)<span>&#44;</span> and photoreceptor disc morphogenesis (Rpgrip1 and Fscn2).","Yes, they share a direct/explicit relation in the sentence."
"3XWUWJ18TLRZCQPR6863Z7ZOEPXUU9","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:17:11 PST 2019","8","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:17:11 PST 2019","","","30MVJZJNHMEV12OOM1C0KTZNS2YJ94","A3V9JFVZQ2XF4Y","Approved","Thu Dec 12 21:36:45 PST 2019","Thu Dec 12 21:38:23 PST 2019","Tue Dec 17 21:38:23 PST 2019","Fri Dec 13 02:11:13 PST 2019","","","98","100% (251/252)","100% (251/252)","0% (0/0)","This study demonstrates that CSNK2A1 and <b>SIRT6</b> are indicators of poor prognosis for <b>breast carcinoma</b>s and that CSNK2A1-mediated phosphorylation of SIRT6 might be involved in the progression of breast carcinoma","Yes, they share a direct/explicit relation in the sentence."
"3WA2XVDZEMIXLJ24KQTVFJZ5PFLE6A","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:16:50 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:16:50 PST 2019","","","3BV8HQ2ZZW2XIQJMUOWB7K52BZ3A6G","A314XJY8V1YL12","Approved","Wed Dec 11 19:12:35 PST 2019","Wed Dec 11 19:14:10 PST 2019","Mon Dec 16 19:14:10 PST 2019","Thu Dec 12 03:21:54 PST 2019","","","95","100% (564/564)","100% (564/564)","0% (0/0)","We compare and contrast our <b>find</b>ings with previous studies reporting on critical 1q43-q44 regions and their constituent genes associated with <b>seizures</b><span>&#44;</span> microcephaly<span>&#44;</span> and corpus callosum abnormalities [Ballif et al.<span>&#44;</span> 2012; Hum Genet 131:145-156; Nagamani et al.<span>&#44;</span> 2012; Eur J Hum Genet 20:176-179].","The entities seem to be illy marked, or something is wrong with the entities/sentence."
"3VMHWJRYHVH2ACMWGOMRXEXPYKZFXN","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:16:48 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:16:48 PST 2019","","","3E7TUJ2EGCNIYGOWC5QPHV4AM3MD9A","A2LV5432PV1S39","Approved","Wed Dec 11 18:35:47 PST 2019","Wed Dec 11 19:37:16 PST 2019","Mon Dec 16 19:37:16 PST 2019","Thu Dec 12 03:21:55 PST 2019","","","3689","96% (599/624)","96% (599/624)","0% (0/0)","Tumor-initiating cells (<b>TIC</b>) represent a subset of <b>tumor</b> cells with increased self-renewal capability.","Yes, they share a direct/explicit relation in the sentence."
"3QE4DGPGBRCHQAUH7XQ4IO0364UG48","3X8M0CO8US96NREEO5MV537Z2W3VPE","Phenotype-Gene Relation Extraction from Biomedical Literature","The goal is to choose among three possible options to classify the relation between a phenotype and a gene in each sentence","Relation Extraction, Phenotype-Gene, Biomedical Sentences","$0.02","Tue Dec 10 09:16:50 PST 2019","7","BatchId:3864926;OriginalHitTemplateId:928390905;","43200","432000","Wed Dec 25 09:16:50 PST 2019","","","358UUM7WRZ48L7J8F9NP8OU86N2R7D","A22CRWMZUX7FFR","Approved","Thu Dec 12 10:54:19 PST 2019","Thu Dec 12 10:54:31 PST 2019","Tue Dec 17 10:54:31 PST 2019","Fri Dec 13 02:15:02 PST 2019","","","12","100% (15/15)","100% (15/15)","0% (0/0)","In conclusion<span>&#44;</span> <b>ERCC6</b> rs1917799<span>&#44;</span> ERCC8 rs158572 and rs158916 demonstrated pairwise epistatic interactions to associate with chronic atrophic gastritis and gastric <b>cancer</b> risk.","Yes, they share a direct/explicit relation in the sentence."
